id,label
u99393348,human
u929229985658703872,human
u801203059359678464,human
u778341409313042432,human
u2467942377,human
u191208856,human
u3075845932,human
u1524841,human
u149913262,human
u16164636,human
u267944170,human
u2793929291,human
u106580083,human
u849523488692076545,human
u14969147,human
u15816595,human
u532779460,human
u2983295300,bot
u90873580,human
u5876652,human
u16619832,human
u181497327,human
u291475438,human
u25039604,human
u20148973,human
u96681330,human
u9632312,human
u18079648,human
u1262027723008081920,human
u43695552,human
u281700760,human
u159495088,human
u1253665449008562178,human
u23242375,human
u859101343356772353,human
u4794899488,human
u973561179246419968,human
u466447223,human
u2976220336,human
u1348915362688081921,human
u4201110910,human
u35846496,human
u1293127406560083969,human
u796745155,human
u36970167,human
u2250114852,human
u903654294855053312,human
u1339321177249079298,human
u1298662987373449216,human
u986202436820926464,human
u16697497,human
u2754484003,human
u35142791,human
u2407483729,human
u28066013,human
u718009445863788544,human
u13638052,human
u1207709647030935557,human
u3350676825,human
u1979287862,human
u14700783,human
u3407623283,human
u4384004595,human
u1232291992316645380,human
u2902636475,human
u743778394358296576,human
u87939445,human
u794631618,human
u82541489,human
u760769144182730753,human
u426509606,human
u128026256,human
u2792848335,human
u1156537447364333568,human
u60157170,human
u246235344,human
u3216188229,human
u626286397,human
u231008287,human
u626827062,human
u4849873473,human
u897803776979083265,human
u139627907,human
u938641192442413057,human
u489336176,human
u20651841,human
u966728067015237633,human
u879861593483296768,human
u593837736,human
u1104812883546791936,bot
u393756556,human
u1446121881044619284,bot
u1454166516,human
u586063028,human
u28025200,human
u1347789200,human
u875774328037679104,human
u824679153521872896,human
u791943228,human
u3239583325,human
u1032319769268183040,human
u963865433584558080,bot
u4574424393,human
u816068647424823297,human
u1430491159240060932,human
u359976659,human
u2987147081,human
u2880087392,human
u753737008091049984,human
u1002083068255981568,human
u2239350253,human
u997153799205613569,human
u1280862604504846337,human
u217942278,human
u559751311,bot
u106791368,human
u1199136998,human
u79272029,human
u2847371001,human
u345459737,human
u1098757851856556032,human
u23694258,bot
u191232431,human
u300873879,human
u1735608703,human
u21427953,human
u950852947575009281,human
u1023727774291308545,human
u2377982676,human
u18990825,human
u1655764020,human
u916806800191709184,human
u207431730,bot
u984139871257288705,human
u585275182,human
u2535751596,human
u976950119517081605,human
u12796992,bot
u83058178,bot
u192737798,human
u573827379,human
u59518906,human
u117248914,human
u336063814,human
u275719928,human
u159552864,human
u4023583938,human
u43395368,human
u942462250161528832,human
u1007497644351021057,human
u42068943,human
u93653664,human
u574541212,human
u149554492,human
u292690602,human
u130834299,human
u4624083987,human
u1098044969116418048,human
u460887584,human
u1339850715867561986,human
u1059998888055136256,bot
u14596050,human
u1048276180837777409,human
u1344966250640920576,human
u899377318816235520,human
u774062657305444352,human
u111125691,human
u1730349163,human
u602065304,human
u2966482366,human
u468520528,human
u1321711454374916096,human
u902598954638086144,bot
u1003294597018243072,human
u997914914147721216,human
u1974890388,human
u956753066,bot
u1277490265973022721,human
u1119948160711974913,human
u1596620473,human
u1277545870423195648,human
u296665626,human
u211687612,human
u404074942,human
u1255989073019310080,bot
u2841795280,human
u1176863720707973121,bot
u1621471506,human
u1030105693519572993,human
u131172458,human
u26125943,human
u193510146,human
u14851168,human
u960776659,human
u1138105653703118850,human
u1021809792082358272,human
u3398624303,human
u1105171148382326789,human
u1008463252832047104,human
u178849006,human
u8055442,human
u937888350974787584,human
u946662460379074560,human
u257353887,human
u1034180386736295938,human
u277141637,human
u3044705753,human
u23462367,human
u2788582465,human
u272913328,human
u2243010122,human
u247653244,troll
u1025489425495678977,human
u3271909530,bot
u740930520,human
u1002408178632413184,human
u832562764627472385,human
u950449228886822913,human
u853127131206995968,human
u15916215,human
u771338760869011456,human
u869617806,human
u802259260939845632,human
u949207972563116032,human
u35516339,human
u2893971,human
u167056343,human
u11595422,human
u15641505,human
u21859920,human
u53766548,human
u289211345,human
u968126233203625984,human
u266843515,human
u1441748511041589248,human
u1097656637253406720,human
u1152568187097100288,human
u139049986,human
u1400439337116917760,human
u153810216,human
u14966163,human
u1329124241858572291,human
u1833919200,human
u2863775537,human
u43317553,human
u316033600,human
u3039208431,human
u2156707217,human
u4203239195,human
u1930615940,human
u58036645,human
u1341712914160496640,human
u3314289248,human
u103709540,human
u1699729616,human
u968455868516839425,human
u170291358,human
u2338811370,human
u254706272,human
u2870848881,human
u47340859,human
u2962351697,human
u873535741963448320,human
u402830774,troll
u1245840830,human
u1324201686,troll
u430622085,human
u966050884886155264,human
u416610759,troll
u1001775960763588608,human
u1190933596921638912,human
u1080452666038386688,human
u1026437205789761537,human
u250653751,human
u1200042988765949955,human
u1372837930650234880,human
u820759753945186304,human
u1213960012755656704,human
u755057897583804416,troll
u248023936,human
u965004924370079744,human
u811414973985550336,human
u1445612817017499653,human
u893568606,human
u3708247336,human
u29422823,human
u3074938702,human
u1314511501,human
u816578053627252740,human
u22869375,human
u1296276988437594114,troll
u2655304452,human
u2973499941,troll
u35877890,human
u945012234215755776,human
u1330280089716666368,troll
u1325243553396580353,human
u1125044084907892737,troll
u230014111,troll
u1385568254,troll
u18097569,troll
u903997129424859136,human
u1082805010637950976,human
u943282171988627456,human
u1193787479037530112,human
u17133739,human
u17195540,human
u805805504,human
u419849905,troll
u17384585,troll
u1071499269880901639,human
u3293406121,human
u385326089,human
u873668542893355008,human
u1972519165,bot
u2177191430,human
u4599525252,human
u2572108705,human
u863195288936239104,human
u1084523178444099584,human
u248801998,human
u967726779979907073,troll
u1016148066850648064,human
u728039605,human
u2542032578,human
u2971636169,human
u1402678333251461134,troll
u19608199,human
u18327000,troll
u1213201225702760448,troll
u1424186285372055553,troll
u296858042,human
u276868661,human
u1138325600874172417,human
u228667300,human
u1318643210638577672,human
u1448916321014632476,human
u917339274240057344,bot
u2365896248,human
u971354598094057472,human
u1354349985320599553,human
u15808218,human
u94786475,human
u1226624031367073793,human
u58311658,human
u479724576,human
u586609060,human
u893759190,human
u1361420004885999618,troll
u2912268609,human
u821359290929790976,human
u251783210,human
u87401080,human
u3254391910,human
u1181176017739812867,human
u591982810,human
u733016616531832832,human
u37501003,human
u6531902,human
u15704681,human
u20781527,human
u313221429,human
u1043097751,human
u15503210,human
u536430317,human
u2787312083,human
u14867598,human
u219345607,human
u21522338,human
u1024352074048434177,human
u168090600,human
u461921385,human
u6721522,human
u1387701009934393344,human
u106930323,human
u900117944809783296,human
u357430585,human
u350782341,human
u175736280,human
u251821643,human
u545081356,human
u78768913,human
u2894309192,human
u23839835,human
u46678624,human
u1101491599383715842,human
u12588712,human
u236786367,human
u46609085,human
u8628872,human
u1220845605683126276,troll
u50223678,troll
u538021652,human
u386213011,human
u1068285150641995776,human
u1057029255362531330,human
u1426227719470157827,human
u946018506268700672,troll
u45500908,troll
u4826563611,human
u777310609541038081,human
u1151913018936053760,human
u3315092666,troll
u323494714,human
u2300716447,human
u111216929,human
u19580890,human
u142234626,human
u14930580,human
u564842119,human
u1338438042739236865,human
u49682880,human
u1601735293,human
u1327283366195044358,human
u194364678,human
u564781329,human
u1032623657582047232,human
u149971022,human
u831288468437344260,human
u1085321298929242113,human
u15699801,human
u15484198,human
u1155845777039810560,human
u133434802,human
u2583270112,human
u884738554521411584,human
u2278053312,human
u2459644405,human
u27716419,human
u310811114,human
u1623874705,human
u1599212660,human
u1018030314659164160,human
u867211584,human
u102327070,human
u1030425737445212160,human
u1257712088031559682,human
u2939942884,human
u13340732,human
u1585846729,human
u1471739151724826631,bot
u1061584045409210368,human
u62306952,human
u1217922136343490576,human
u1330761364873359360,human
u1454419334911176709,human
u1196065137981108224,human
u835939985144627200,human
u348591850,human
u42034114,human
u1261912159489048576,human
u199452338,human
u814813830,human
u4484394159,human
u3938173949,human
u246214474,human
u1907730049,human
u1389968815535054853,human
u1235696982242611200,human
u1407257829560537088,bot
u70702604,human
u3292247598,bot
u92775763,human
u141188475,human
u19591396,human
u865130271586340864,human
u269902962,human
u4591161,human
u987396143519813633,human
u1381836553467613186,bot
u792254042,human
u2759413025,human
u1056299899451555842,human
u872824014472871937,bot
u1191485476697497600,human
u310893383,human
u220262740,human
u1108811383163027459,human
u91556413,human
u917718443385901056,human
u1248557847077695488,human
u914281548,human
u866692350961233920,human
u726372601,human
