id,split
u1236451029673099264,test
u123647119,train
u1236486396107423745,train
u1236557193752657926,test
u123659292,train
u12366342,val
u1236645799091671044,test
u12366502,train
u123665522,train
u1236656342674407427,test
u1236658732920115202,val
u123666417,train
u1236673949846700032,train
u1236693050367389698,train
u123671234,train
u1236723173980360704,val
u1236735035383984128,train
u1236778890955194369,train
u1236779154923806720,val
u1236801913179574282,val
u1236814060022349824,train
u1236816024281976833,train
u123681659,train
u1236819564819709953,test
u1236901813,test
u1236903115175211008,val
u123692265,val
u12369372,train
u1236940534075346944,train
u123695829,train
u1236978482665492481,train
u1236996337838718978,train
u1236997310120329217,train
u1237018266,train
u1237056131933057024,train
u1237090589600100353,train
u1237119935324831744,train
u1237120155689369600,train
u123712660,train
u1237140914558164992,train
u1237147143011360768,test
u1237147828704575488,train
u1237172171245568001,train
u1237214520012967936,train
u1237235411149369344,train
u123723800,train
u12372582,train
u1237289169388318721,train
u1237312746,train
u1237314642583658496,test
u1237328814,train
u1237358074911952897,train
u123738314,train
u1237411,train
u1237416837396213761,val
u1237445763451572229,train
u1237501805656821760,train
u1237516842303991808,train
u1237543230297817088,train
u1237544865216507906,val
u12375732,train
u123759587,train
u1237612672373248000,train
u1237638237335642112,val
u1237667630,train
u1237673606991110144,train
u1237674206118260736,train
u1237709641095602177,train
u1237720952,test
u1237734334385344512,test
u1237735122,train
u1237756843130159104,train
u1237772075659595785,train
u1237826166695825414,test
u1237841032311521281,train
u12378512,train
u1237858120862289922,train
u1237864259931049984,train
u1237867310410391559,train
u1237884497183625216,train
u12378852,train
u1237904736067751939,train
u1237923234881908736,val
u1238033391850840070,train
u1238040995268374528,train
u1238048246708174848,val
u1238057583828783104,val
u1238063258856230912,train
u1238109931024216064,train
u1238113299234881537,train
u1238161121275719683,train
u1238164626388500482,train
u1238174668030435329,train
u1238177940132724743,train
u123821630,train
u1238223026208018433,train
u123824735,train
u1238254117665071104,train
u12382582,train
u123830541,train
u1238370241169616897,train
u1238414132279271424,train
u1238424838966042624,train
u1238431637232177153,train
u1238436809027325952,train
u1238438247698763781,train
u1238454418040860672,train
u1238457664029560832,train
u1238460604270116864,val
u1238463090074796033,train
u123846589,train
u1238511177300422656,train
u123851279,train
u1238521558441828353,train
u123852589,train
u1238595954854461448,train
u1238628322810007552,test
u123864717,train
u12387072,val
u1238811331534508033,val
u1238857972698222592,val
u1238890699111751680,test
u123891446,val
u1238949674989416449,test
u1238954519695970304,val
u1238979476,train
u1238989987049172993,train
u123903006,test
u1239055040,test
u123908101,train
u1239088056,val
u123909308,val
u1239093175400173569,val
u12391232,train
u1239200333311639553,train
u123920559,val
u1239209821708091394,train
u1239229314391998464,val
u1239232480043032576,train
u12392362,train
u1239238828910694400,train
u123926499,train
u1239287030,train
u1239309558922829832,train
u123932141,train
u1239332527636189185,train
u123933889,train
u1239339936865759232,train
u123935256,train
u123942540,train
u1239428188272394240,train
u1239431608689704960,train
u1239440141359300609,train
u123944205,val
u123944252,train
u1239480360,train
u1239505812,train
u1239526987040989187,train
u1239529420521684999,train
u1239529673715048449,train
u1239536736121819136,val
u123955962,val
u1239574229403799555,val
u1239581630949470209,val
u1239602428565164036,train
u1239603288145707017,train
u1239614694232674305,train
u1239621856736333824,train
u1239626194384867332,train
u1239644065160986636,train
u1239653812941524992,train
u1239656978495856641,train
u1239676915386068993,val
u1239697967587766276,train
u1239701132252979200,train
u1239748506631278595,train
u1239749197,train
u1239752197,train
u1239779520904704001,train
u1239785163480944641,train
u1239792177393238016,train
u123979525,train
u1239796038,train
u123980626,train
u123981084,train
u1239816438011047936,train
u1239886723510931457,val
u1239907836,train
u1239934339699400705,val
u1239937954778415111,train
u1239965078327189504,val
u1239977992027332608,test
u1239990627229749250,train
u123999903,train
u1240003035860029442,train
u1240006264828067841,train
u124001436,train
u1240016647135604736,train
u1240028228,train
u1240034964,train
u124003770,train
u1240037935,train
u1240040634905432065,test
u1240048267,test
u124005907,train
u1240079361480499202,train
u124008305,train
u1240096214,val
u1240107944,val
u1240117995281711110,val
u1240145568199999491,train
u1240169063881596928,train
u1240181087944482816,train
u1240190339379605504,train
u1240216488432238592,train
u1240237444945121280,val
u1240252389640359939,train
u1240282099363590144,train
u1240282501815447552,train
u1240298191293165568,train
u1240300379323035651,test
u1240320115863883778,train
u1240339345271336961,train
u1240346144,train
u1240359481596354565,test
u1240360172855480324,train
u1240366056604082176,train
u1240373905,train
u1240378777856806920,test
u1240385359055335429,train
u1240386412588994561,train
u1240396367761047554,train
u1240422338,train
u1240448194984546305,val
u1240450485594841090,train
u1240469648996433923,train
u1240538396738457602,val
u1240559579861331968,val
u1240561169296814080,val
u1240569810213314563,train
u1240583910419050496,val
u1240599028209012738,train
u1240599056734392320,test
u1240625718393962496,train
u1240633267797274625,train
u1240645212977934337,train
u1240646379044605953,val
u1240681,train
u1240686786688487424,train
u1240689457642090496,train
u1240693067302174730,test
u1240707697806360578,train
u1240716598085931010,train
u1240755967253450752,train
u1240803407268585472,train
u1240805741998440448,train
u1240817270735151112,val
u1240860947826311169,train
u124087958,train
u1240881005101285376,train
u1240908561292513280,train
u1240980549407322112,train
u1241026128304910336,train
u1241035399012569088,train
u1241061166992023553,train
u1241065274876534787,test
u124108136,train
u1241098622969634817,train
u1241115456284643335,train
u1241128889247817740,train
u1241129207553556482,train
u124114522,train
u124116261,train
u124122390,train
u1241237638666842114,train
u1241257939874111488,train
u1241258612,train
u124129755,val
u12413032,train
u1241354943023497218,val
u1241372338928656385,train
u1241378095510310913,train
u124138455,train
u1241388592485842949,train
u1241388957310398464,val
u1241395122,train
u1241407078352048129,train
u1241414007355047943,train
u12414242,train
u1241450894820024325,train
u124145508,train
u12414552,train
u1241472932456599552,train
u1241505511125716993,train
u124152163,train
u1241559185017278464,train
u1241561583450390528,train
u12415722,train
u1241572737249918976,val
u1241617963,val
u12416352,val
u1241639427203575808,train
u124166064,train
u1241668944,val
u1241694754275856384,train
u124172052,train
u1241721145562484737,train
u1241736810,train
u1241742781376352257,train
u124176132,train
u1241792397287309313,train
u1241814552,train
u1241822412464930816,train
u1241841751,train
u12418482,train
u1241859177712099329,val
u1241861826821971969,train
u1241868603684773895,train
u1241871,train
u124188442,train
u124189302,train
u124190867,train
u1241913610244407298,train
u1241928735068246018,train
u1241937762,train
u1241939110287335431,test
u1241942360323321858,train
u124195003,train
u124195329,train
u124196924,train
u124202458,train
u124208075,train
u1242087152613306369,train
u1242103474604494848,val
u1242122537586262018,train
u1242150934102360067,train
u1242160974318030848,val
u1242169748,train
u124218038,train
u1242187867566333952,train
u1242193844894130177,train
u1242201832161792000,train
u1242240618,train
u124224165,val
u1242246438467354624,val
u1242254176874184704,val
u124227339,val
u1242275146817138689,val
u1242290862,train
u1242307686693105664,train
u1242308360,train
u1242315745,train
u1242315786,train
u1242334305948274688,train
u124233992,train
u124235071,train
u124237063,val
u1242375206565486592,train
u1242400322540183553,train
u1242439790647300109,train
u1242445665369829377,train
u1242446202,train
u1242447954709024768,test
u1242471700257595403,train
u1242475401122742272,train
u1242476813432934403,val
u1242481251669274626,train
u1242490129,train
u1242493168190476291,train
u1242499988116115463,val
u1242525277,train
u1242530411495985155,train
u1242534200634478593,train
u1242550688976166913,val
u1242560052537556994,train
u1242563974098341888,val
u1242572367928291330,train
u12425912,train
u124260272,train
u1242631536257765376,train
u1242631568,train
u124268002,train
u1242690315204493312,train
u1242752106660052992,train
u1242776999619330048,train
u1242779877037703168,train
u1242786797509173248,train
u1242790939049033729,test
u12428,test
u1242803560133414912,test
u1242815585253294080,train
u1242826160788115458,train
u1242855751942647813,train
u1242899075734872066,train
u1242900718924816384,train
u1242918230,val
u1242985975594156032,val
u1243001817299963905,val
u1243030106257403904,test
u1243054812,train
u124308576,train
u124308753,test
u1243095262630903813,train
u1243101630,train
u1243126304,train
u1243131149955858435,train
u124314603,test
u124314728,train
u1243187703044362241,train
u1243191137860493313,train
u1243220553567215617,train
u1243228797660364800,train
u1243236136765489152,train
u1243237358503428096,train
u1243255833237970944,train
u1243264959993315328,train
u1243298861197787137,train
u124335068,train
u1243351529932894209,train
u1243363194489298946,val
u1243382212952645632,train
u1243420752197464064,train
u1243467265,val
u1243470638477697024,train
u1243474365292990465,train
